factype,id,length,aadt,num_years,obs_kabco,obs_years,cf_total,lane_width,shld_type,shld_width,curve_radius,curve_length,spiral_transition,se_var,rhr,rumble_cl,twltl,ase,passing_lanes,lighting,dwy_density,grade,median_width,sideslope,spf_kabco,af_lane_width,af_shld,af_hor_curve,af_se_var,af_grade,af_dwy_density,af_rumble_cl,af_passing_lanes,af_twltl,af_rhr,af_lighting,af_ase,af_total,pred_kabco,exp_kabco,spf_kabc,spf_kab,spf_o,af_sideslope,af_median_width
rtl_seg,1150,0.82,2406,5.0,2,5,1.0,12,composite,7.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3.637157241,4.5,0,8,0.5271114637853538,1.0,1.02296,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1252560000000003,2.965676686466261,2.52099153907404,,,,,
rtl_seg,1163,0.17,788,5.0,3,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.03579052961533464,1.0,0.97320855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97320855,0.1741582471533594,0.7243484878723776,,,,,
rtl_seg,1181,0.19,788,5.0,2,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.040001180158315185,1.0,0.97320855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97320855,0.19464745270081346,0.5461488598764396,,,,,
rtl_seg,1190,0.21,810,5.0,3,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.04544617115234713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9353822590821951,0.2125477111955927,0.7499917512543292,,,,,
rtl_seg,1230,0.57,1018,5.0,8,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,5.274677038,1.5,0,8,0.15502995457296265,1.0,1.05873103425,1.0,1.0,1.0,1.0105860220459961,1.0,1.0,1.0,1.0,1.0,1.0,1.0699387843193509,0.8293628056443992,2.6622631766520666,,,,,
rtl_seg,1236,0.52,1000,5.0,8,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,7.665581782,1.5,0,8,0.13893009405773374,1.0,1.0578663750000001,1.0,1.0,1.0,1.103211932171117,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.2476725918318419,0.8666963526822712,2.8804535845004446,,,,,
rtl_seg,1251,0.15,2168,5.0,1,5,1.0,12,composite,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.08688474343764425,1.0,1.02296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02296,0.4443980857348629,0.6730188401256113,,,,,
rtl_seg,1321,0.2,1030,5.0,1,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.055037691107486825,1.0,1.05930747375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05930747375,0.2915091876405235,0.4728415833568608,,,,,
rtl_seg,1322,0.4,672,5.0,1,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,4.945046388,1.5,0,8,0.07181617169753621,1.0,1.042110362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9747715446205242,0.35002180307170067,0.46127536935286584,,,,,
rtl_seg,1328,0.46,672,5.0,0,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,4.305771857,1.5,0,8,0.08258859745216664,1.0,1.042110362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.1141010553509192,0.4600602179070554,0.37220770127166525,,,,,
rtl_seg,1330,0.34,570,5.0,1,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.05177817736228615,1.0,1.03721062625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9701884187257833,0.2511729400980977,0.3623441393871938,,,,,
rtl_seg,1335,0.19,570,5.0,1,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.028934863820101082,1.0,1.03721062625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03721062625,0.15005774111652756,0.2835879915237195,,,,,
rtl_seg,1336,0.3,570,5.0,0,5,1.0,12,composite,5.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,6.704703728,1.5,0,8,0.04568662708437013,1.0,1.03721062625,1.0,1.0,1.0,1.0753534572616346,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.1924194862759654,0.27238812198813117,0.2243209337908411,,,,,
rtl_seg,1344,0.52,2000,5.0,2,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,5.73610344,1.5,0,8,0.2778601881154675,1.0,0.9553428,1.0,1.0,1.0,1.0231163384846573,1.0,1.0,1.0,1.0,1.0,1.0,0.9774268275336804,1.3579400108380653,1.6027583757417743,,,,,
rtl_seg,1367,0.35,3616,5.0,7,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2.897798975,4.5,0,8,0.3381344750758996,1.0,0.9553428,1.0,1.0,1.1,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9829717771081009,1.6618832293343595,4.482713975156218,,,,,
rtl_seg,1369,0.17,3616,5.0,0,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,4.5,0,8,0.16423674503686556,1.0,0.9553428,1.0,1.0,1.1,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9829717771081009,0.807200425676689,0.3806500378504281,,,,,
rtl_seg,1379,0.53,3616,5.0,12,5,1.0,12,paved,8.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,7.61641689,1.5,0,8,0.5120322051149336,1.0,0.92538,1.0,1.0,1.0,1.0643777686083007,0.94,1.0,1.0,1.0,1.0,1.0,0.9258566655438643,2.370342150393922,7.315113678748254,,,,,
rtl_seg,1387,0.13,4720,5.0,8,5,1.0,12,composite,5.5,0.0,0.0,0.0,0.0,3,1,0,0,0,0,7.964867316,1.5,0,8,0.1639375109881258,1.0,1.1059029999999999,1.0,1.0,1.0,1.0633432739578628,0.94,1.0,1.0,1.0,1.0,1.0,1.1053972456978327,0.9060803655641624,5.3178715286796745,,,,,
rtl_seg,1397,0.26,2900,5.0,2,5,1.0,12,composite,7.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,15.50595508,1.5,0,8,0.20144863638371394,1.0,1.02296,1.0,1.0,1.0,1.2857773925878082,1.0,1.0,1.0,1.0,1.0,1.0,1.3152988415216245,1.3248257903080496,1.6934557401371715,,,,,
rtl_seg,1417,0.25,1490,5.0,1,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.09952203853174195,1.0,0.9766762275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.913565616070826,0.4545995622193766,0.6183721121883743,,,,,
rtl_seg,1476,0.21,660,5.0,2,5,1.0,12,composite,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,4.865573187,1.5,0,8,0.0370302135315421,1.0,1.02296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02296,0.18940213617113155,0.5071567045280341,,,,,
rtl_seg,1515,0.34,3350,5.0,0,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,17.44603403,1.5,0,8,0.30431034063799756,1.0,0.9553428,1.0,1.0,1.0,1.31753667850595,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,1.17736488206918,1.79142154158844,0.7985093085239957,,,,,
rtl_seg,1523,0.27,5520,5.0,1,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,37.52512815,1.5,0,8,0.3981950234300891,1.0,0.9553428,1.0,1.0,1.0,1.6311114290005984,1.0,1.0,1.0,0.9353822590821951,0.9215525999999999,1.0,1.343235382067189,2.674348222171845,1.5016655785739446,,,,,
rtl_seg,1558,0.27,778,5.0,0,5,1.0,12,composite,2.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3.738532283,1.5,0,8,0.05612241453416836,1.0,1.08411113592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08411113592,0.30421467285605186,0.24031376323928105,,,,,
rtl_seg,1595,0.42,4910,5.0,3,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2.393635442,1.5,0,8,0.5509646922420355,1.0,0.9553428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.8936107064619098,2.4617397393498703,2.7741498957792916,,,,,
rtl_seg,1605,0.81,5720,5.0,4,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,6.20771877,1.5,0,8,1.2378671380544077,1.0,0.9553428,1.0,1.0,1.0,1.0228887623503609,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9140643495558544,5.657451101911346,4.625844392174285,,,,,
rtl_seg,1637,0.1,1710,5.0,0,5,1.0,12,composite,4.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.04568662708437013,1.0,1.09197237875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,1.0214115904905334,0.2333242521719719,0.15046913819267937,,,,,
rtl_seg,1650,0.14,370,5.0,1,5,1.0,12,composite,2.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0.0,1.5,0,8,0.013839574754212706,1.0,1.0524636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1429355539760198,1.0,1.0,1.202898067705596,0.08323798864854806,0.19604527148807663,,,,,
rtl_seg,1666,0.71,2660,5.0,4,5,1.0,12,composite,6.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1.41506788,1.5,0,8,0.5045834146873768,1.0,1.02296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9568586357507224,2.414074989001022,3.120115912629096,,,,,
rtl_seg,1682,0.1,450,5.0,2,5,1.0,12,composite,3.5,0.0,0.0,0.0,0.0,4,0,0,0,0,0,9.796153905,4.5,0,8,0.012022796601150035,1.0,1.056649782,1.0,1.0,1.1,1.2225379867886543,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.5191371582607496,0.0913213853150903,0.42974116574665705,,,,,
rtl_seg,1757,0.3,4650,5.0,4,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,6.595989755,4.5,0,8,0.37270669463565104,1.0,0.9553428,1.0,1.0,1.1,1.0343928180219413,1.0,1.0,1.0,1.0,1.0,1.0,1.0870197041758694,2.0256976047360573,3.238764117849833,,,,,
rtl_seg,1763,0.27,4650,5.0,4,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,7.331596536,1.5,0,8,0.335436025172086,1.0,0.9553428,1.0,1.0,1.0,1.0502447933089876,1.0,1.0,1.0,1.0,1.0,1.0,1.0033438015252294,1.6827882833233665,3.062192333809992,,,,,
rtl_seg,1777,0.11,4030,5.0,0,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.11843790518421801,1.0,0.9553428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.8936107064619098,0.5291869006176887,0.24782250335419514,,,,,
rtl_seg,1797,0.22,1934,5.0,1,5,1.0,12,composite,7.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,9.299126056,4.5,0,8,0.11367687773016259,1.0,1.02296,1.0,1.0,1.1,1.136596665322876,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,1.1963185680376345,0.6799687979256869,0.8149489405096204,,,,,
rtl_seg,1811,0.1,1934,5.0,1,5,1.0,12,composite,7.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,4.5,0,8,0.05167130805916482,1.0,1.02296,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1252560000000003,0.2907172471071179,0.5793334781900235,,,,,
rtl_seg,1820,0.22,1076,5.0,2,5,1.0,12,composite,3.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,9.119304766,1.5,0,8,0.06324525358720526,1.0,1.1090607806400001,1.0,1.0,1.0,1.156439548791134,1.0,1.0,1.0,1.0,1.0,1.0,1.2825617487452647,0.40557971520321856,0.8889648937040415,,,,,
rtl_seg,1824,0.21,1076,5.0,1,5,1.0,12,composite,3.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,9.476706416,1.5,0,8,0.06037046933324137,1.0,1.1090607806400001,1.0,1.0,1.0,1.1700126530015078,1.0,1.0,1.0,1.0,1.0,1.0,1.2976151462965297,0.3916881769792208,0.577614883861019,,,,,
rtl_seg,1829,0.11,1210,5.0,0,5,1.0,12,composite,3.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.0,1.5,0,8,0.035560760613623774,1.0,1.1202797484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.1976705111974524,0.21295037171344508,0.14616924690510205,,,,,
rtl_seg,1843,0.28,1750,5.0,0,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.13091489632363373,1.0,0.9658003625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9658003625,0.632188271630077,0.4124282095924811,,,,,
rtl_seg,1849,0.26,2010,5.0,1,5,1.0,12,composite,6.5,0.0,0.0,0.0,0.0,4,0,0,0,0,0,3.779595682,1.5,0,8,0.1396247445280224,1.0,1.02296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.0936277549284903,0.7634874794532258,0.8603007180318085,,,,,
rtl_seg,1873,0.14,5180,5.0,2,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,1,0,6.949105762,1.5,0,8,0.19375404655897788,1.0,0.9553428,1.0,1.0,1.0,1.0393819559770536,1.0,0.75,1.0,1.0,1.0,1.0,0.7447245510694465,0.7214669767076172,1.423093396865945,,,,,
rtl_seg,1896,0.76,3644,5.0,11,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,6.57561236,1.5,0,8,0.7399203070908655,1.0,0.9553428,1.0,1.0,1.0,1.0386232253602676,1.0,1.0,1.0,1.0,1.0,1.0,0.9922412202607092,3.670897142017595,7.575041804402588,,,,,
rtl_seg,1897,0.22,3644,5.0,1,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,4.530122887,1.5,0,8,0.21418745731577687,1.0,0.9553428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.8936107064619098,0.9570010252361576,0.9787827141867673,,,,,
rtl_seg,1907,0.38,2100,5.0,4,5,1.0,12,composite,6.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.623752502,4.5,0,8,0.2132042597270606,1.0,1.02296,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1252560000000003,1.1995468624171668,2.3951389974809314,,,,,
rtl_seg,1931,0.17,180,5.0,1,5,1.0,12,composite,1.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0.0,4.5,0,8,0.008175501688782024,1.0,1.063714,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.2218914169886843,1.0,1.0,1.4297173074037715,0.058443281305802106,0.1291018808843007,,,,,
rtl_seg,1934,0.13,3592,5.0,0,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,4,0,0,0,0,1,100.0,1.5,0,8,0.12475922446384491,1.0,0.9553428,1.0,1.0,1.0,3.3450568228096698,1.0,1.0,1.0,1.0690816404634493,0.9215525999999999,1.0,3.1484277716927185,1.9639770353840746,0.4301897646479412,,,,,
rtl_seg,1936,0.21,3592,5.0,0,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,4.704630848,1.5,0,8,0.20153413182621097,1.0,0.9553428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9553428,0.9626709089721075,0.46240933278475455,,,,,
rtl_seg,1944,0.25,2270,5.0,3,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,15.69898166,1.5,0,8,0.15162082380339212,1.0,0.9553428,1.0,1.0,1.0,1.320912278672569,1.0,1.0,1.0,1.0,1.0,1.0,1.2619240348614325,0.9566698087149546,1.926312771508012,,,,,
rtl_seg,1950,0.18,2270,5.0,1,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,11.06181142,1.5,0,8,0.10916699313844232,1.0,0.9553428,1.0,1.0,1.0,1.1818219506767154,1.0,1.0,1.0,1.0,1.0,1.0,1.129045091460955,0.6162722887625504,0.7877613913185242,,,,,
rtl_seg,1960,0.15,180,5.0,1,5,1.0,12,composite,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,20.35081586,4.5,0,8,0.0072136779606900205,1.0,1.063714,1.0,1.0,1.1,1.8344191122389266,1.0,1.0,1.0,1.0,1.0,1.0,2.1464270207117293,0.07741816646768872,0.1775913127737465,,,,,
rtl_seg,1992,0.94,1910,5.0,12,5,1.0,12,paved,7.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,10.58855358,1.5,0,8,0.47968286706010604,1.0,1.0,1.0,1.0,1.0,1.1783318501118667,1.0,1.0,1.0,1.0,1.0,1.0,1.1783318501118667,2.8261280010494967,6.633714365147156,,,,,
rtl_seg,2035,0.24,1320,5.0,2,5,1.0,12,composite,7.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.08464048807209625,1.0,1.02296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9568586357507224,0.4049449097297065,0.8592047991839871,,,,,
rtl_seg,2041,0.18,1320,5.0,2,5,1.0,12,composite,7.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.0,1.5,0,8,0.06348036605407219,1.0,1.02296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.0936277549284903,0.34711945104876857,0.8640871927326792,,,,,
rtl_seg,2043,0.82,2236,5.0,5,5,1.0,12,paved,6.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2.430223289,1.5,0,8,0.4898675116475692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9353822590821951,2.291066898479384,3.3675030872018805,,,,,
rtl_seg,2069,0.41,1876,5.0,4,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,7.311147184,4.5,0,8,0.20549898297201244,1.0,0.960529751,1.0,1.0,1.1,1.0742039378993553,0.94,1.0,1.0,0.9353822590821951,1.0,1.0,0.9979464291660414,1.0253848812708648,2.1294335152300135,,,,,
rtl_seg,2080,0.29,390,5.0,1,5,1.0,12,composite,4.5,0.0,0.0,0.0,0.0,5,0,0,0,0,0,6.831094314,4.5,0,8,0.030217295457557088,1.0,1.0290444,1.0,1.0,1.1,1.087341017514755,1.0,1.0,1.0,1.1429355539760198,1.0,1.0,1.4067415420605016,0.21253962404430823,0.32865726556817165,,,,,
rtl_seg,2089,0.19,1390,5.0,1,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,5.164295524,1.5,0,8,0.07056045738586054,1.0,0.9808592525,1.0,1.0,1.0,1.0058037530901895,1.0,1.0,1.0,1.0,1.0,1.0,0.9865519174177378,0.3480577726394665,0.5448361898112978,,,,,
rtl_seg,2091,0.13,1390,5.0,0,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,7.857225598,1.5,0,8,0.048278207685062476,1.0,0.9808592525,1.0,1.0,1.0,1.1009317325879262,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.1544575127384715,0.2786756978178429,0.1850554726987451,,,,,
rtl_seg,2100,0.36,2258,5.0,0,5,1.0,12,composite,3.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.21717979780317423,1.0,1.187124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.187124,1.289096751436477,0.6986692003758254,,,,,
rtl_seg,2113,0.15,1540,5.0,3,5,1.0,12,paved,3.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.06171702255257018,1.0,1.13375348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13375348,0.3498594454710746,1.2907232099074335,,,,,
rtl_seg,2135,0.13,220,5.0,0,5,1.0,12,composite,1.5,0.0,0.0,0.0,0.0,3,0,0,0,0,0,7.483197071,4.5,0,8,0.007641155173175356,1.0,1.063714,1.0,1.0,1.1,1.130827941760406,1.0,1.0,1.0,1.0,1.0,1.0,1.3231652645659013,0.05055255553151838,0.046303202663457915,,,,,
rtl_seg,2187,0.16,3410,5.0,2,5,1.0,12,composite,6.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,6.159038706,1.5,0,8,0.14576972945749908,1.0,1.02296,1.0,1.0,1.0,1.0293271782982643,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9849205995676177,0.7178580466804472,1.377250506144844,,,,,
rtl_seg,2192,0.12,2630,5.0,1,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.08431988016273223,1.0,0.9553428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9553428,0.40277195205164534,0.6667473958153475,,,,,
rtl_seg,2197,0.24,2710,5.0,4,5,1.0,12,composite,6.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,1.5,0,8,0.1737694868752885,1.0,1.02296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353822590821951,1.0,1.0,0.9568586357507224,0.831364170732958,2.2566042885097426,,,,,
rtl_seg,2215,0.89,6204,5.0,7,5,1.0,12,composite,8.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,1.4752131733565774,1.0,0.9553428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9553428,7.04667141815679,7.016270006651673,,,,,
rtl_seg,2221,0.11,494,5.0,0,5,1.0,12,composite,2.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1.5,0,8,0.014518194829033175,1.0,1.06033362216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06033362216,0.07697065055146664,0.06606145752079512,,,,,
rtl_seg,2231,0.76,234,5.0,1,5,1.0,12,gravel,3.0,24918.20888,0.760602266,0.0,0.06,3,0,0,0,0,0,2.62949519,1.5,0,8,0.04751409216774494,1.0,1.0463218,1.002732198545473,1.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2380330595020668,0.2941200844794823,0.35319417138616455,,,,,
rtl_seg,2314,0.17,1390,5.0,0,5,1.0,12,gravel,8.0,2042.027536,0.169012865,0.0,0.06,1,0,0,0,0,0,0.0,4.5,0,8,0.06313304081892784,1.0,0.9599211675,1.1499206002324356,1.18,1.1,1.0,1.0,1.0,1.0,0.8749399706057105,1.0,1.0,1.2535924632015545,0.3957155207480202,0.2554080601106881,,,,,
rtl_seg,2339,0.31,2998,5.0,2,5,1.0,12,gravel,6.0,5386.975078,0.309875934,0.0,0.06,3,0,0,0,0,0,6.454195963,1.5,0,8,0.24830548233726268,1.0,1.01148,1.030996299955548,1.18,1.0,1.038994805193174,1.0,1.0,1.0,1.0,1.0,1.0,1.2785266647644726,1.5873259008769705,1.813135691966103,,,,,
rtl_seg,2340,0.14,2998,5.0,3,5,1.0,12,gravel,6.0,6271.096177,0.141510708,0.0,0.06,4,0,0,0,0,0,0.0,1.5,0,8,0.11213795976521541,1.0,1.01148,1.0589347130110554,1.18,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,1.351199151232049,0.7576035802782637,2.0152416275178675,,,,,
rtl_seg,2414,0.12,1140,5.0,2,5,1.0,12,gravel,2.0,1537.162149,0.122501401,0.0,0.06,3,0,0,0,0,0,0.0,4.5,0,8,0.0365493016674961,1.0,1.1076698868000001,1.2805057332301804,1.18,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.841054177464825,0.336446222591829,0.9988708962896645,,,,,
rtl_seg,2429,0.1,1140,5.0,0,5,1.0,12,gravel,2.0,637.1916327,0.100436022,0.0,0.06,3,0,0,0,0,0,19.91317416,4.5,0,8,0.03045775138958009,1.0,1.1076698868000001,1.812030993951107,1.18,1.1,1.5575472930139103,1.0,1.0,1.0,1.0,1.0,1.0,4.05781184678773,0.6179591220757676,0.2513680697143565,,,,,
rtl_seg,2431,0.18,340,5.0,1,5,1.0,12,gravel,2.0,714.6161726,0.184656458,0.0,0.06,3,0,0,0,0,0,5.415461825,4.5,0,8,0.01635100337756405,1.0,1.0463218,1.4022511778410547,1.18,1.1,1.020326178393656,1.0,1.0,1.0,1.0,1.0,1.0,1.943143209595117,0.158861705915902,0.30385790438826477,,,,,
rtl_seg,2531,0.1,432,5.0,0,5,1.0,12,gravel,4.0,760.3116917,0.104782838,0.5,0.06,4,0,0,0,0,0,0.0,1.5,0,8,0.011541884737104035,1.0,1.018842124,1.6418261613519771,1.18,1.0,1.0,1.0,1.0,1.0,1.0690816404634493,1.0,1.0,2.1102161516641265,0.12177935796441297,0.09459330869809254,,,,,
rtl_seg,2553,0.14,432,5.0,1,5,1.0,12,gravel,4.0,1999.376616,0.142733167,0.0,0.06,3,0,0,0,0,0,0.0,1.5,0,8,0.016158638631945648,1.0,1.018842124,1.1848502430700736,1.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4244668991602873,0.11508722933349622,0.2588696249104436,,,,,
rtl_seg,2578,0.55,1180,5.0,6,5,1.0,12,gravel,3.0,2833.628708,0.546220892,0.0,0.06,3,0,0,0,0,0,3.661522343,4.5,0,8,0.17339544431436382,1.0,1.1109859996,1.033429618404782,1.18,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.490267337230349,1.2920278354312011,2.971191428147715,,,,,
rtl_seg,2619,0.26,712,5.0,0,5,1.0,12,gravel,7.0,1222.7625,0.260201244,0.0,0.06,3,0,0,0,0,0,3.843179173,1.5,0,8,0.04945911348455321,1.0,1.01148,1.1627523285746286,1.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.387798855861865,0.3431965055290254,0.261679071268474,,,,,
rtl_seg,2658,0.24,3134,5.0,2,5,1.0,12,gravel,8.0,2484.980385,0.23906945,0.0,0.06,3,0,0,0,0,0,12.54865479,1.5,0,8,0.20095703758935576,1.0,0.9353676,1.0870954811439868,1.18,1.0,1.198509075127508,1.0,1.0,1.0,1.0,1.0,1.0,1.4380478828259382,1.4449292122217279,1.7707121621801853,,,,,
